order_in,Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Discount,Profit,CoGS,ship_mode_id
2905,CA-2016-153577,2016-06-27,2016-07-01,KH-16330,FUR-CH-10003981,539.658,3,0.3,-7.7094,547.3674,2
2906,CA-2014-127586,2014-09-26,2014-09-30,CS-12400,OFF-ST-10002615,310.12,2,0.0,80.6312,229.4888,2
2907,CA-2017-121615,2017-11-03,2017-11-09,DL-12925,OFF-PA-10000327,8.56,2,0.0,3.852,4.708,2
2908,CA-2017-121615,2017-11-03,2017-11-09,DL-12925,OFF-ST-10001325,52.4,5,0.0,14.148,38.251999999999995,2
2909,CA-2017-121615,2017-11-03,2017-11-09,DL-12925,OFF-LA-10001771,14.94,3,0.0,6.8724,8.067599999999999,2
2910,CA-2017-166415,2017-02-19,2017-02-23,ME-17725,OFF-FA-10004968,11.22,3,0.0,0.2244,10.995600000000001,2
2911,CA-2015-118444,2015-11-05,2015-11-09,VD-21670,OFF-AP-10000576,387.136,4,0.2,24.196,362.94,2
2912,CA-2014-113929,2014-06-16,2014-06-21,CK-12205,OFF-EN-10003286,41.4,5,0.0,19.458,21.942,2
2913,CA-2014-113929,2014-06-16,2014-06-21,CK-12205,OFF-AR-10003772,35.0,4,0.0,10.5,24.5,2
2914,CA-2014-113929,2014-06-16,2014-06-21,CK-12205,OFF-BI-10002852,39.552,3,0.2,14.3376,25.214399999999998,2
2915,CA-2015-134747,2015-10-12,2015-10-17,DL-12925,TEC-PH-10002890,135.72,3,0.0,35.2872,100.4328,1
2916,CA-2015-134747,2015-10-12,2015-10-17,DL-12925,OFF-BI-10001308,12.56,2,0.0,5.652,6.908,1
2917,CA-2015-134747,2015-10-12,2015-10-17,DL-12925,TEC-PH-10001750,263.96,4,0.0,71.2692,192.69079999999997,1
2918,CA-2017-155047,2017-08-27,2017-08-30,SE-20110,OFF-AR-10003338,5.952,1,0.2,0.372,5.58,3
2919,CA-2016-160129,2016-11-23,2016-11-23,LS-17200,OFF-FA-10002763,15.8,5,0.2,2.37,13.43,4
2920,CA-2016-160129,2016-11-23,2016-11-23,LS-17200,FUR-FU-10002088,14.368,2,0.2,3.9512,10.4168,4
2921,CA-2016-160129,2016-11-23,2016-11-23,LS-17200,FUR-FU-10003976,70.448,7,0.2,12.3284,58.11959999999999,4
2922,CA-2017-164329,2017-01-30,2017-01-30,MM-17920,OFF-ST-10001511,129.3,2,0.0,6.465,122.83500000000001,4
2923,US-2015-141453,2015-11-30,2015-12-03,DB-13270,OFF-BI-10000301,3.882,3,0.8,-5.823,9.705,1
2924,CA-2014-156993,2014-06-28,2014-07-04,RW-19630,OFF-FA-10003495,6.08,1,0.0,3.04,3.04,2
2925,CA-2014-157721,2014-09-02,2014-09-05,JM-16195,OFF-AP-10001303,19.9,1,0.0,8.955,10.944999999999999,3
2926,CA-2014-157721,2014-09-02,2014-09-05,JM-16195,FUR-FU-10002116,70.71,1,0.0,4.9497,65.7603,3
2927,CA-2017-128629,2017-07-10,2017-07-14,BP-11155,FUR-FU-10000771,18.84,3,0.0,7.9128,10.9272,1
2928,CA-2017-158106,2017-06-04,2017-06-10,CT-11995,OFF-AR-10002255,8.64,3,0.0,2.5056,6.134400000000001,2
2929,US-2017-120390,2017-10-19,2017-10-26,TH-21550,OFF-BI-10004995,1633.188,4,0.7,-1306.5504,2939.7384,2
2930,CA-2017-143434,2017-11-18,2017-11-24,ME-17320,FUR-FU-10002597,19.76,4,0.0,8.2992,11.4608,2
2931,CA-2015-168564,2015-08-08,2015-08-08,TT-21220,OFF-BI-10004970,6.608,2,0.2,2.2302,4.3778,4
2932,CA-2015-168564,2015-08-08,2015-08-08,TT-21220,OFF-BI-10002557,7.28,2,0.2,2.73,4.550000000000001,4
2933,CA-2015-168564,2015-08-08,2015-08-08,TT-21220,FUR-CH-10000785,144.784,1,0.2,10.8588,133.9252,4
2934,US-2016-169040,2016-12-06,2016-12-12,GT-14710,TEC-PH-10002310,156.792,1,0.2,13.7193,143.0727,2
2935,US-2016-169040,2016-12-06,2016-12-12,GT-14710,TEC-PH-10002834,431.976,3,0.2,26.9985,404.9775,2
2936,US-2016-169040,2016-12-06,2016-12-12,GT-14710,OFF-EN-10000927,35.89,1,0.0,16.1505,19.7395,2
2937,US-2016-169040,2016-12-06,2016-12-12,GT-14710,OFF-BI-10001636,47.208,7,0.2,15.3426,31.8654,2
2938,US-2016-169040,2016-12-06,2016-12-12,GT-14710,OFF-PA-10001736,248.08,7,0.0,116.5976,131.4824,2
2939,US-2016-169040,2016-12-06,2016-12-12,GT-14710,OFF-PA-10000482,189.7,5,0.0,89.159,100.54099999999998,2
2940,US-2016-169040,2016-12-06,2016-12-12,GT-14710,OFF-BI-10001658,59.808,3,0.2,19.4376,40.370400000000004,2
2941,CA-2017-155880,2017-03-25,2017-03-31,JD-16150,FUR-CH-10000422,90.99,1,0.0,14.5584,76.43159999999999,2
2942,CA-2017-155880,2017-03-25,2017-03-31,JD-16150,FUR-CH-10004675,1526.56,7,0.0,427.4368,1099.1232,2
2943,CA-2017-155880,2017-03-25,2017-03-31,JD-16150,FUR-CH-10002880,368.97,3,0.0,40.5867,328.3833,2
2944,CA-2017-126242,2017-11-19,2017-11-24,MC-18100,OFF-ST-10000675,305.01,9,0.0,76.2525,228.7575,2
2945,CA-2017-126242,2017-11-19,2017-11-24,MC-18100,FUR-FU-10002685,18.7,1,0.0,7.106,11.594,2
2946,CA-2016-166443,2016-11-04,2016-11-05,LH-17020,FUR-FU-10004020,38.29,7,0.0,16.4647,21.8253,3
2947,CA-2017-169859,2017-12-14,2017-12-18,MP-18175,FUR-FU-10004963,26.25,3,0.0,11.025,15.225,2
2948,CA-2017-169859,2017-12-14,2017-12-18,MP-18175,OFF-BI-10000174,64.96,14,0.2,22.736,42.22399999999999,2
2949,CA-2017-169859,2017-12-14,2017-12-18,MP-18175,OFF-EN-10000461,43.7,5,0.0,20.539,23.161,2
2950,CA-2017-134915,2017-11-12,2017-11-12,EM-14140,TEC-AC-10001266,41.6,4,0.2,13.0,28.6,4
2951,CA-2017-134915,2017-11-12,2017-11-12,EM-14140,OFF-PA-10002160,23.12,5,0.2,8.381,14.739,4
2952,CA-2017-134915,2017-11-12,2017-11-12,EM-14140,FUR-CH-10004875,113.888,2,0.2,9.9652,103.92280000000001,4
2953,CA-2017-134915,2017-11-12,2017-11-12,EM-14140,FUR-FU-10000305,113.568,2,0.2,-5.6784,119.2464,4
2954,CA-2017-134915,2017-11-12,2017-11-12,EM-14140,TEC-PH-10000347,7.92,2,0.2,0.693,7.227,4
2955,CA-2017-134915,2017-11-12,2017-11-12,EM-14140,TEC-PH-10001459,671.984,2,0.2,50.3988,621.5852,4
2956,CA-2016-153353,2016-08-18,2016-08-24,GG-14650,TEC-PH-10000439,39.99,1,0.0,11.5971,28.392900000000004,2
2957,CA-2017-123638,2017-06-27,2017-07-04,MA-17995,FUR-CH-10002647,191.646,3,0.1,31.941,159.70499999999998,2
2958,CA-2017-168900,2017-05-04,2017-05-09,SH-20395,OFF-BI-10003910,2.313,1,0.7,-1.9275,4.2405,2
2959,CA-2015-158456,2015-12-24,2015-12-29,KT-16465,OFF-BI-10001097,19.936,4,0.2,7.2268,12.7092,2
2960,CA-2015-158456,2015-12-24,2015-12-29,KT-16465,OFF-FA-10004854,45.92,4,0.0,21.5824,24.337600000000002,2
2961,CA-2017-143665,2017-04-26,2017-05-01,PO-19180,OFF-PA-10003673,20.34,3,0.0,9.3564,10.9836,2
2962,CA-2017-143665,2017-04-26,2017-05-01,PO-19180,OFF-LA-10002034,39.28,8,0.0,19.2472,20.0328,2
2963,CA-2017-137428,2017-12-16,2017-12-21,AY-10555,FUR-CH-10002774,81.568,2,0.2,9.1764,72.3916,1
2964,CA-2017-137428,2017-12-16,2017-12-21,AY-10555,FUR-CH-10003817,97.184,2,0.2,6.074,91.11,1
2965,CA-2017-137428,2017-12-16,2017-12-21,AY-10555,OFF-BI-10002949,24.32,5,0.2,8.208,16.112000000000002,1
2966,CA-2017-137428,2017-12-16,2017-12-21,AY-10555,FUR-FU-10002445,18.96,2,0.0,7.584,11.376000000000001,1
2967,CA-2014-162866,2014-12-27,2014-12-31,Co-12640,FUR-FU-10001473,32.952,6,0.6,-19.7712,52.7232,2
2968,CA-2014-162866,2014-12-27,2014-12-31,Co-12640,OFF-ST-10002562,30.016,4,0.2,3.0016,27.0144,2
2969,CA-2017-167941,2017-11-06,2017-11-09,JF-15565,OFF-AP-10002118,499.584,3,0.2,43.7136,455.8704,1
2970,CA-2017-167941,2017-11-06,2017-11-09,JF-15565,OFF-PA-10001800,31.104,6,0.2,10.8864,20.217599999999997,1
2971,CA-2017-167941,2017-11-06,2017-11-09,JF-15565,OFF-BI-10002827,13.272,8,0.7,-10.6176,23.8896,1
2972,CA-2017-167941,2017-11-06,2017-11-09,JF-15565,FUR-FU-10004671,28.272,2,0.2,6.3612,21.9108,1
2973,CA-2017-167941,2017-11-06,2017-11-09,JF-15565,OFF-ST-10000736,259.136,4,0.2,-51.8272,310.96320000000003,1
2974,CA-2017-111808,2017-12-16,2017-12-20,AR-10510,OFF-BI-10004656,10.8,5,0.0,5.184,5.6160000000000005,2
2975,CA-2015-137512,2015-05-07,2015-05-12,AG-10675,FUR-TA-10001095,244.006,2,0.3,-31.3722,275.3782,2
2976,CA-2015-137512,2015-05-07,2015-05-12,AG-10675,OFF-PA-10000213,15.936,4,0.2,5.3784,10.5576,2
2977,CA-2017-139773,2017-12-04,2017-12-04,DV-13045,FUR-CH-10001797,188.552,7,0.3,-2.6936,191.2456,4
2978,CA-2017-134607,2017-10-03,2017-10-08,HL-15040,OFF-ST-10002214,22.58,2,0.0,5.8708,16.7092,1
2979,CA-2014-109232,2014-01-13,2014-01-16,ND-18370,FUR-CH-10000422,545.94,6,0.0,87.3504,458.5896000000001,1
2980,CA-2015-139850,2015-06-12,2015-06-17,GB-14575,OFF-PA-10003848,20.736,4,0.2,7.2576,13.4784,2
2981,CA-2015-139850,2015-06-12,2015-06-17,GB-14575,FUR-FU-10003623,43.296,2,0.2,4.3296,38.9664,2
2982,CA-2014-131310,2014-07-12,2014-07-18,CL-12565,FUR-CH-10001797,123.136,4,0.2,13.8528,109.2832,2
2983,CA-2014-131310,2014-07-12,2014-07-18,CL-12565,OFF-BI-10003094,11.264,4,0.2,3.8016,7.462399999999999,2
2984,US-2014-112872,2014-12-06,2014-12-11,RC-19960,OFF-ST-10002205,53.424,3,0.2,4.6746,48.7494,1
2985,US-2014-112872,2014-12-06,2014-12-11,RC-19960,FUR-TA-10003238,275.49,1,0.5,-170.8038,446.29380000000003,1
2986,CA-2016-139269,2016-05-25,2016-05-30,JB-16045,FUR-FU-10000755,24.96,4,0.0,6.24,18.72,2
2987,CA-2016-139269,2016-05-25,2016-05-30,JB-16045,OFF-PA-10002893,19.36,2,0.0,9.2928,10.0672,2
2988,CA-2016-139269,2016-05-25,2016-05-30,JB-16045,OFF-ST-10000689,1267.65,9,0.0,152.118,1115.5320000000002,2
2989,CA-2016-139010,2016-02-21,2016-02-26,MC-17635,TEC-AC-10004227,12.99,1,0.0,0.7794,12.2106,1
2990,CA-2016-139010,2016-02-21,2016-02-26,MC-17635,OFF-BI-10000174,18.56,4,0.2,6.496,12.063999999999998,1
2991,CA-2016-139010,2016-02-21,2016-02-26,MC-17635,OFF-ST-10001809,449.15,5,0.0,8.983,440.167,1
2992,CA-2016-139010,2016-02-21,2016-02-26,MC-17635,OFF-BI-10002309,31.248,7,0.2,10.9368,20.3112,1
2993,CA-2016-134376,2016-10-02,2016-10-06,TT-21265,OFF-AP-10004532,61.44,3,0.0,16.5888,44.8512,2
2994,CA-2017-147291,2017-03-11,2017-03-17,MJ-17740,OFF-BI-10003091,895.92,4,0.0,421.0824,474.83759999999995,2
2995,CA-2016-112893,2016-09-09,2016-09-13,AT-10735,OFF-BI-10004654,55.36,4,0.2,18.684,36.676,1
2996,US-2014-150532,2014-07-14,2014-07-21,PB-19150,OFF-ST-10000760,55.92,5,0.2,6.291,49.629000000000005,2
2997,CA-2014-138317,2014-06-21,2014-06-25,NW-18400,OFF-EN-10001539,24.896,4,0.2,8.4024,16.4936,2
2998,CA-2014-138317,2014-06-21,2014-06-25,NW-18400,FUR-FU-10000550,3.984,1,0.2,0.6474,3.3366,2
2999,CA-2014-138317,2014-06-21,2014-06-25,NW-18400,TEC-AC-10003628,95.968,4,0.2,28.7904,67.1776,2
3000,CA-2014-138317,2014-06-21,2014-06-25,NW-18400,TEC-MA-10004521,206.991,3,0.7,-172.4925,379.48350000000005,2
3001,CA-2014-138317,2014-06-21,2014-06-25,NW-18400,OFF-AP-10003860,44.416,2,0.2,3.8864,40.529599999999995,2
3002,CA-2014-138317,2014-06-21,2014-06-25,NW-18400,OFF-BI-10000069,9.006,2,0.7,-7.2048,16.2108,2
3003,CA-2015-130610,2015-07-05,2015-07-10,VP-21730,OFF-BI-10003655,19.0,5,0.0,8.93,10.07,2
3004,CA-2017-104381,2017-12-16,2017-12-23,RD-19810,OFF-BI-10001628,33.376,4,0.2,10.43,22.945999999999998,2
3005,CA-2016-131499,2016-09-08,2016-09-10,MG-17875,OFF-AP-10003779,207.48,1,0.0,62.244,145.236,3
3006,CA-2014-148761,2014-05-17,2014-05-21,PA-19060,OFF-BI-10000666,91.68,3,0.0,45.84,45.84,2
3007,CA-2017-116519,2017-10-13,2017-10-15,CR-12730,OFF-AP-10000828,904.9,5,0.0,253.372,651.528,3
3008,CA-2014-130729,2014-10-24,2014-10-29,AA-10375,OFF-BI-10002706,34.272,3,0.2,11.1384,23.133599999999998,2
3009,CA-2016-124772,2016-12-05,2016-12-06,JG-15160,FUR-FU-10004748,191.82,3,0.0,74.8098,117.0102,3
3010,CA-2016-115525,2016-07-25,2016-07-29,RR-19525,OFF-AP-10000026,243.88,5,0.2,27.4365,216.4435,2
3011,CA-2017-134845,2017-04-17,2017-04-23,SR-20425,OFF-BI-10000773,12.03,5,0.7,-9.223,21.253,2
3012,CA-2017-134845,2017-04-17,2017-04-23,SR-20425,TEC-MA-10000822,2549.985,5,0.7,-3399.98,5949.965,2
3013,CA-2017-134845,2017-04-17,2017-04-23,SR-20425,OFF-BI-10001543,21.594,2,0.7,-15.8356,37.4296,2
3014,CA-2017-134845,2017-04-17,2017-04-23,SR-20425,OFF-BI-10003355,8.964,6,0.7,-6.5736,15.537600000000001,2
3015,CA-2017-134845,2017-04-17,2017-04-23,SR-20425,OFF-PA-10002005,20.736,4,0.2,7.2576,13.4784,2
3016,US-2015-138919,2015-09-17,2015-09-21,LS-16975,FUR-TA-10004154,344.22,2,0.4,-103.266,447.48600000000005,2
3017,US-2016-160528,2016-08-23,2016-08-30,MH-18115,OFF-ST-10002743,727.296,8,0.2,-172.7328,900.0288,2
3018,US-2016-160528,2016-08-23,2016-08-30,MH-18115,FUR-FU-10004973,22.608,3,0.6,-10.1736,32.7816,2
3019,US-2016-160528,2016-08-23,2016-08-30,MH-18115,TEC-AC-10002842,666.4,7,0.2,-33.32,699.72,2
3020,CA-2015-123568,2015-11-08,2015-11-14,SC-20095,OFF-FA-10002701,5.04,3,0.0,0.2016,4.8384,2
3021,CA-2015-123568,2015-11-08,2015-11-14,SC-20095,OFF-PA-10001125,92.94,3,0.0,41.823,51.117,2
3022,CA-2015-123568,2015-11-08,2015-11-14,SC-20095,FUR-FU-10004090,66.69,3,0.0,22.0077,44.6823,2
3023,CA-2015-123568,2015-11-08,2015-11-14,SC-20095,OFF-BI-10001510,91.68,5,0.2,28.65,63.03000000000001,2
3024,CA-2017-124674,2017-11-17,2017-11-23,JB-16000,FUR-BO-10002202,327.7328,2,0.32,-14.4588,342.1916,2
3025,CA-2015-164441,2015-11-08,2015-11-13,AC-10450,OFF-BI-10001922,52.272,11,0.2,17.6418,34.6302,2
3026,CA-2015-164441,2015-11-08,2015-11-13,AC-10450,OFF-PA-10001667,17.94,3,0.0,8.073,9.867,2
3027,CA-2017-169054,2017-04-22,2017-04-26,MO-17800,FUR-FU-10001488,254.352,3,0.2,0.0,254.352,2
3028,CA-2014-106719,2014-08-24,2014-08-24,RB-19645,OFF-BI-10002799,8.288,2,0.2,2.6936,5.5944,4
3029,CA-2017-116855,2017-12-17,2017-12-21,AI-10855,FUR-CH-10003846,504.9,5,0.0,80.784,424.116,2
3030,US-2016-164189,2016-03-24,2016-03-28,DR-12880,TEC-PH-10003691,403.168,4,0.2,25.198,377.97,2
3031,CA-2015-168480,2015-09-21,2015-09-27,DM-12955,FUR-BO-10000468,194.32,4,0.0,31.0912,163.22879999999998,2
3032,CA-2015-168480,2015-09-21,2015-09-27,DM-12955,OFF-AR-10001044,25.99,1,0.0,7.5371,18.4529,2
3033,US-2016-114293,2016-11-21,2016-11-26,JH-16180,FUR-CH-10003833,195.136,4,0.2,-12.196,207.332,2
3034,CA-2017-134173,2017-09-16,2017-09-21,AB-10060,OFF-PA-10004355,20.736,4,0.2,7.2576,13.4784,2
3035,US-2015-123960,2015-06-11,2015-06-16,BD-11605,TEC-AC-10003038,53.7,6,0.0,10.203,43.497,2
3036,US-2015-123960,2015-06-11,2015-06-16,BD-11605,OFF-BI-10002799,36.26,7,0.0,16.6796,19.580399999999997,2
3037,US-2015-123960,2015-06-11,2015-06-16,BD-11605,OFF-AR-10003582,56.3,2,0.0,15.764,40.536,2
3038,US-2015-123960,2015-06-11,2015-06-16,BD-11605,OFF-PA-10004451,32.4,5,0.0,15.552,16.848,2
3039,US-2015-123960,2015-06-11,2015-06-16,BD-11605,FUR-FU-10004666,29.16,2,0.0,10.7892,18.370800000000003,2
3040,CA-2017-101749,2017-10-03,2017-10-08,AS-10045,FUR-TA-10001520,171.288,3,0.2,-6.4233,177.71130000000002,2
3041,US-2016-147991,2016-05-05,2016-05-09,ZD-21925,FUR-FU-10004270,16.72,5,0.2,3.344,13.376,2
3042,CA-2017-149559,2017-09-11,2017-09-12,KF-16285,OFF-PA-10003172,12.96,2,0.0,6.2208,6.739200000000001,4
3043,CA-2017-149559,2017-09-11,2017-09-12,KF-16285,OFF-EN-10002312,22.18,2,0.0,10.8682,11.3118,4
3044,CA-2017-149559,2017-09-11,2017-09-12,KF-16285,FUR-CH-10002320,2054.272,8,0.2,256.784,1797.4879999999998,4
3045,CA-2015-135174,2015-04-30,2015-05-02,BP-11230,TEC-PH-10001530,1022.97,5,0.4,-255.7425,1278.7125,1
3046,CA-2017-125290,2017-11-06,2017-11-10,CC-12430,OFF-AR-10001216,13.9,5,0.0,3.614,10.286000000000001,1
3047,CA-2017-125290,2017-11-06,2017-11-10,CC-12430,OFF-PA-10003127,26.38,1,0.0,12.1348,14.245199999999999,1
3048,CA-2014-137351,2014-09-30,2014-10-04,DB-13615,OFF-BI-10003910,43.176,7,0.2,13.4925,29.683500000000002,2
3049,CA-2017-121419,2017-04-02,2017-04-04,TC-21475,FUR-TA-10004534,411.8,2,0.0,70.006,341.794,3
3050,CA-2017-121419,2017-04-02,2017-04-04,TC-21475,TEC-AC-10000892,360.0,4,0.0,129.6,230.4,3
3051,US-2017-148054,2017-10-06,2017-10-11,NZ-18565,FUR-FU-10003247,41.96,2,0.0,2.9372,39.022800000000004,2
3052,US-2017-148054,2017-10-06,2017-10-11,NZ-18565,OFF-AP-10004336,227.84,4,0.0,66.0736,161.7664,2
3053,US-2017-148054,2017-10-06,2017-10-11,NZ-18565,OFF-PA-10001295,37.94,2,0.0,18.2112,19.728799999999996,2
3054,CA-2016-128517,2016-04-09,2016-04-14,SW-20350,TEC-PH-10002555,517.9,2,0.0,134.654,383.246,1
3055,CA-2016-128517,2016-04-09,2016-04-14,SW-20350,OFF-BI-10000831,5.28,2,0.0,2.4288,2.8512000000000004,1
3056,US-2015-100377,2015-08-28,2015-09-01,TS-21370,TEC-CO-10001046,2799.96,5,0.2,874.9875,1924.9725,2
3057,CA-2017-131492,2017-10-19,2017-10-24,HH-15010,OFF-EN-10002973,8.96,2,0.0,4.3008,4.659200000000001,1
3058,CA-2017-131492,2017-10-19,2017-10-24,HH-15010,OFF-LA-10001641,31.5,10,0.0,15.12,16.380000000000003,1
3059,CA-2017-131492,2017-10-19,2017-10-24,HH-15010,FUR-FU-10003878,30.56,2,0.0,10.3904,20.1696,1
3060,CA-2017-131492,2017-10-19,2017-10-24,HH-15010,FUR-TA-10003837,24.368,2,0.2,-3.3506,27.7186,1
3061,CA-2016-144554,2016-11-07,2016-11-12,DM-13345,TEC-AC-10002800,119.976,3,0.2,22.4955,97.4805,2
3062,CA-2017-127621,2017-03-03,2017-03-07,RE-19450,OFF-PA-10001307,26.88,8,0.2,9.744,17.136,2
3063,CA-2015-145184,2015-11-27,2015-11-29,JD-16150,TEC-PH-10002350,83.97,3,0.0,23.5116,60.4584,3
3064,CA-2015-145184,2015-11-27,2015-11-29,JD-16150,TEC-AC-10000397,104.97,3,0.0,7.3479,97.6221,3
3065,CA-2017-106859,2017-03-13,2017-03-18,BF-11215,OFF-ST-10000615,90.8,8,0.0,25.424,65.376,1
3066,CA-2017-106859,2017-03-13,2017-03-18,BF-11215,TEC-PH-10004531,140.736,8,0.2,49.2576,91.4784,1
3067,CA-2017-106859,2017-03-13,2017-03-18,BF-11215,TEC-AC-10004001,214.95,5,0.0,88.1295,126.8205,1
3068,CA-2017-106859,2017-03-13,2017-03-18,BF-11215,OFF-PA-10001534,45.36,7,0.0,21.7728,23.5872,1
3069,CA-2017-106859,2017-03-13,2017-03-18,BF-11215,OFF-PA-10001815,288.24,6,0.0,138.3552,149.8848,1
3070,US-2017-120089,2017-11-30,2017-11-30,ML-17755,OFF-AP-10003779,663.936,4,0.2,82.992,580.9440000000001,4
3071,CA-2014-119375,2014-11-17,2014-11-22,YC-21895,OFF-ST-10002011,2934.33,7,0.0,792.2691,2142.0609,2
3072,CA-2014-119375,2014-11-17,2014-11-22,YC-21895,FUR-FU-10002379,124.41,3,0.0,14.9292,109.4808,2
3073,CA-2014-119375,2014-11-17,2014-11-22,YC-21895,OFF-AR-10003752,57.75,5,0.0,26.565,31.185,2
3074,CA-2016-125206,2016-01-03,2016-01-05,LR-16915,OFF-ST-10003692,114.46,2,0.0,28.615,85.845,3
3075,CA-2015-126137,2015-10-03,2015-10-08,BS-11755,FUR-BO-10004409,120.666,2,0.15,18.4548,102.21119999999999,2
3076,CA-2014-143903,2014-07-20,2014-07-24,KM-16375,OFF-ST-10003306,342.864,3,0.2,38.5722,304.29179999999997,2
3077,CA-2014-143903,2014-07-20,2014-07-24,KM-16375,FUR-FU-10003724,16.74,5,0.6,-14.229,30.968999999999998,2
3078,CA-2014-143903,2014-07-20,2014-07-24,KM-16375,FUR-CH-10002024,981.372,2,0.3,-140.196,1121.568,2
3079,CA-2014-104780,2014-05-21,2014-05-25,BT-11530,OFF-AR-10003514,31.84,8,0.0,10.5072,21.3328,2
3080,CA-2017-101182,2017-09-04,2017-09-05,KB-16405,OFF-PA-10001800,12.96,2,0.0,6.2208,6.739200000000001,3
3081,CA-2017-101182,2017-09-04,2017-09-05,KB-16405,TEC-PH-10003589,43.176,3,0.2,15.1116,28.064400000000003,3
3082,US-2017-132297,2017-05-27,2017-06-02,DW-13480,OFF-BI-10003364,58.34,2,0.0,28.0032,30.336800000000004,2
3083,US-2017-132297,2017-05-27,2017-06-02,DW-13480,TEC-PH-10002834,539.97,3,0.0,134.9925,404.9775,2
3084,CA-2014-100328,2014-01-28,2014-02-03,JC-15340,OFF-BI-10000343,3.928,1,0.2,1.3257,2.6022999999999996,2
3085,CA-2017-118773,2017-02-09,2017-02-14,TP-21415,OFF-BI-10004584,252.784,4,0.8,-417.0936,669.8776,2
3086,CA-2017-118773,2017-02-09,2017-02-14,TP-21415,TEC-AC-10002402,127.984,2,0.2,15.998,111.98599999999999,2
3087,CA-2017-118773,2017-02-09,2017-02-14,TP-21415,FUR-FU-10000550,3.984,2,0.6,-2.6892,6.6732,2
3088,CA-2017-118773,2017-02-09,2017-02-14,TP-21415,OFF-AP-10000055,12.992,2,0.8,-32.48,45.471999999999994,2
3089,US-2017-159205,2017-03-31,2017-04-02,DB-12910,FUR-FU-10001591,61.0,5,0.0,25.62,35.379999999999995,1
3090,US-2017-159205,2017-03-31,2017-04-02,DB-12910,TEC-PH-10000526,671.93,7,0.0,188.1404,483.78959999999995,1
3091,CA-2016-112123,2016-03-03,2016-03-08,BH-11710,OFF-BI-10001071,447.86,7,0.0,219.4514,228.4086,2
3092,CA-2016-112123,2016-03-03,2016-03-08,BH-11710,TEC-PH-10001557,479.95,5,0.0,129.5865,350.3635,2
3093,CA-2016-112123,2016-03-03,2016-03-08,BH-11710,OFF-PA-10001977,166.44,3,0.0,79.8912,86.5488,2
3094,CA-2015-114468,2015-08-23,2015-08-23,TD-20995,OFF-SU-10004231,31.68,4,0.2,2.772,28.908,4
3095,CA-2015-114468,2015-08-23,2015-08-23,TD-20995,OFF-PA-10000809,10.368,2,0.2,3.6288,6.7392,4
3096,CA-2015-114468,2015-08-23,2015-08-23,TD-20995,OFF-FA-10003021,12.032,8,0.2,2.256,9.776,4
3097,CA-2015-114468,2015-08-23,2015-08-23,TD-20995,OFF-AP-10000696,5.768,2,0.8,-13.5548,19.3228,4
3098,CA-2017-135692,2017-04-27,2017-05-01,CV-12805,OFF-LA-10001158,33.12,4,0.2,11.592,21.528,2
3099,CA-2017-135692,2017-04-27,2017-05-01,CV-12805,FUR-BO-10002268,220.2656,4,0.32,-42.1096,262.3752,2
3100,CA-2017-131233,2017-04-14,2017-04-19,CS-12355,OFF-BI-10000829,10.776,3,0.2,3.5022,7.2738,2
3101,CA-2017-131233,2017-04-14,2017-04-19,CS-12355,FUR-BO-10003441,242.352,3,0.2,9.0882,233.2638,2
3102,CA-2017-119578,2017-12-22,2017-12-27,JG-15310,OFF-SU-10003505,695.16,6,0.0,34.758,660.4019999999999,1
3103,CA-2017-119578,2017-12-22,2017-12-27,JG-15310,FUR-BO-10003660,220.98,1,0.0,50.8254,170.1546,1
3104,CA-2016-124562,2016-12-08,2016-12-12,JP-16135,OFF-BI-10001267,12.957,7,0.7,-9.5018,22.4588,2
3105,US-2017-140074,2017-03-23,2017-03-29,EC-14050,OFF-PA-10002741,25.68,6,0.0,11.556,14.124,2
3106,CA-2016-103037,2016-07-25,2016-07-29,KH-16630,OFF-LA-10004345,15.712,4,0.2,5.6956,10.0164,2
3107,CA-2017-127460,2017-07-10,2017-07-14,FG-14260,OFF-ST-10004340,298.464,6,0.2,26.1156,272.34839999999997,2
3108,CA-2016-121671,2016-07-17,2016-07-22,AA-10480,OFF-PA-10001471,21.93,3,0.0,10.0878,11.8422,2
3109,CA-2016-121671,2016-07-17,2016-07-22,AA-10480,OFF-ST-10002344,242.94,3,0.0,4.8588,238.0812,2
3110,CA-2016-121671,2016-07-17,2016-07-22,AA-10480,OFF-PA-10001892,7.64,1,0.0,3.7436,3.8964,2
3111,CA-2016-121671,2016-07-17,2016-07-22,AA-10480,OFF-PA-10001934,51.84,8,0.0,25.4016,26.438400000000005,2
3112,CA-2016-121671,2016-07-17,2016-07-22,AA-10480,OFF-ST-10000078,265.17,1,0.0,47.7306,217.4394,2
3113,CA-2016-150350,2016-08-23,2016-08-30,MS-17770,TEC-MA-10001972,837.6,3,0.2,62.82,774.78,2
3114,CA-2016-150350,2016-08-23,2016-08-30,MS-17770,OFF-EN-10002504,135.9,5,0.0,63.873,72.02700000000002,2
3115,CA-2016-150350,2016-08-23,2016-08-30,MS-17770,OFF-PA-10002160,34.68,6,0.0,16.9932,17.686799999999998,2
3116,CA-2016-150350,2016-08-23,2016-08-30,MS-17770,FUR-CH-10001973,532.704,6,0.2,-39.9528,572.6568,2
